,Loss,Accuracy
0,1.6532700061798096,0.39198
1,1.2178584337234497,0.55734
2,1.0006439685821533,0.64266
3,0.8624277710914612,0.69332
4,0.7667881846427917,0.72976
5,0.6981549263000488,0.75466
6,0.6452083587646484,0.7734
7,0.6065723299980164,0.78852
8,0.5691382884979248,0.80082
9,0.5347399115562439,0.81268
10,0.5144981145858765,0.81964
11,0.4955024719238281,0.8273
12,0.47590765357017517,0.83424
13,0.45608723163604736,0.8429
14,0.43905240297317505,0.8473
15,0.4303116202354431,0.85054
16,0.4140755832195282,0.8567
17,0.40074408054351807,0.8597
18,0.39002689719200134,0.8645
19,0.803440511226654,0.72328
20,0.6023893356323242,0.79176
21,0.5406931042671204,0.81264
22,0.4983007311820984,0.82724
23,0.4675174355506897,0.83758
24,0.4469131529331207,0.84566
25,0.4297862648963928,0.85186
26,0.41448870301246643,0.85682
27,0.39805781841278076,0.8641
28,0.3871244788169861,0.86734
29,0.3758217990398407,0.87106
30,0.36985915899276733,0.87178
31,0.35928118228912354,0.87518
32,0.353914737701416,0.87762
33,0.34078890085220337,0.88218
34,0.33404552936553955,0.88322
35,0.33162909746170044,0.88568
36,0.32256054878234863,0.88954
37,0.31728610396385193,0.8905
38,0.31537753343582153,0.88962
39,0.3065175414085388,0.89368
40,0.30355608463287354,0.8941
41,0.3024337887763977,0.89484
42,0.29487234354019165,0.89666
43,0.3001778721809387,0.89518
44,0.292105495929718,0.89776
45,0.2892456650733948,0.90002
46,0.2829163372516632,0.90178
47,0.2856939136981964,0.89946
48,0.28162944316864014,0.90174
49,0.27569085359573364,0.90298
50,0.27843108773231506,0.90278
51,0.2724575102329254,0.9043
52,0.2718139886856079,0.90486
53,0.2670976519584656,0.9069
54,0.26259055733680725,0.90868
55,0.26513510942459106,0.90686
56,0.2657303214073181,0.9074
57,0.2619610130786896,0.90902
58,0.26111719012260437,0.90828
59,0.17366757988929749,0.9394
60,0.14207403361797333,0.95008
61,0.13265812397003174,0.95518
62,0.12435834109783173,0.95672
63,0.11907552182674408,0.95916
64,0.11495274305343628,0.9607
65,0.11027494817972183,0.96218
66,0.1072472557425499,0.96326
67,0.10302764177322388,0.9643
68,0.09753100574016571,0.9657
69,0.09634838998317719,0.96702
70,0.09586174786090851,0.96642
71,0.09178893268108368,0.96882
72,0.08993472903966904,0.96888
73,0.08969239890575409,0.96886
74,0.08576266467571259,0.97072
75,0.08456924557685852,0.97052
76,0.08297202736139297,0.9711
77,0.08113699406385422,0.97162
78,0.07822723686695099,0.97286
79,0.07893485575914383,0.97188
80,0.07615664601325989,0.9739
81,0.07354173064231873,0.97422
82,0.07171328365802765,0.97568
83,0.07236205041408539,0.97462
84,0.07086699455976486,0.97486
85,0.06784619390964508,0.97684
86,0.06801950186491013,0.97576
87,0.06753920763731003,0.97666
88,0.06436242163181305,0.9781
89,0.0634036734700203,0.97766
90,0.06467653065919876,0.97784
91,0.06201234832406044,0.97856
92,0.0638638362288475,0.97784
93,0.060838859528303146,0.97876
94,0.06009822338819504,0.97982
95,0.060053519904613495,0.97914
96,0.06017503887414932,0.97864
97,0.05747288092970848,0.97964
98,0.05777740105986595,0.9798
99,0.05773533880710602,0.98024
100,0.05677303671836853,0.98044
101,0.05679949000477791,0.97996
102,0.05184139311313629,0.98224
103,0.05147619917988777,0.98194
104,0.05286480113863945,0.98192
105,0.0539902001619339,0.98158
106,0.05538822337985039,0.98054
107,0.05079816281795502,0.98272
108,0.049785614013671875,0.98342
109,0.05106069892644882,0.98252
110,0.048555437475442886,0.98348
111,0.05111962929368019,0.98212
112,0.04955442622303963,0.98276
113,0.05162561312317848,0.9824
114,0.04760942980647087,0.9845
115,0.04831964150071144,0.98354
116,0.0466306246817112,0.98402
117,0.049149394035339355,0.98286
118,0.04723908752202988,0.98366
119,0.0370318703353405,0.98784
120,0.033052463084459305,0.99004
121,0.032761987298727036,0.98956
122,0.032395198941230774,0.9898
123,0.03291143849492073,0.98972
124,0.031054507941007614,0.99036
125,0.028609134256839752,0.9914
126,0.028163151815533638,0.99172
127,0.028423134237527847,0.99148
128,0.029242873191833496,0.99094
129,0.027615616098046303,0.99186
130,0.027287619188427925,0.99188
131,0.025776086375117302,0.9928
132,0.02686299756169319,0.99194
133,0.02700171247124672,0.99226
134,0.027463668957352638,0.99172
135,0.02628987468779087,0.9922
136,0.024775907397270203,0.99246
137,0.025373294949531555,0.99288
138,0.026782453060150146,0.99186
139,0.02576630190014839,0.99254
140,0.026208652183413506,0.99192
141,0.025150304660201073,0.99236
142,0.024946998804807663,0.99288
143,0.025922825559973717,0.99236
144,0.025417346507310867,0.99228
145,0.024251161143183708,0.99318
146,0.025564640760421753,0.99266
147,0.0234179999679327,0.9937
148,0.023741917684674263,0.99322
149,0.023099830374121666,0.99288
150,0.023291680961847305,0.99348
151,0.023613829165697098,0.99294
152,0.024326054379343987,0.99244
153,0.024299079552292824,0.99286
154,0.02303628996014595,0.9935
155,0.023828018456697464,0.99298
156,0.024076716974377632,0.99316
157,0.023409267887473106,0.9933
158,0.022511528804898262,0.99396
159,0.02317962981760502,0.99334
160,0.021710263565182686,0.99408
161,0.023361749947071075,0.99314
162,0.022912051528692245,0.99368
163,0.02381579950451851,0.99308
164,0.022698063403367996,0.99346
165,0.023096812888979912,0.99306
166,0.02256709337234497,0.99364
167,0.021925602108240128,0.99366
168,0.021389583125710487,0.99408
169,0.023089900612831116,0.99354
170,0.020962253212928772,0.99356
171,0.02237633801996708,0.99372
172,0.021885832771658897,0.99332
173,0.022595519199967384,0.99346
174,0.021380364894866943,0.99398
175,0.020518755540251732,0.99426
176,0.0207748394459486,0.99416
177,0.021527307108044624,0.99372
178,0.020288387313485146,0.99424
179,0.021815208718180656,0.99348
180,0.021124014630913734,0.99384
181,0.021248778328299522,0.99388
182,0.020856091752648354,0.99406
183,0.020516308024525642,0.99426
184,0.020256206393241882,0.99442
185,0.020450742915272713,0.99414
186,0.019941454753279686,0.99448
187,0.02136559970676899,0.99396
188,0.020341571420431137,0.99436
189,0.021756745874881744,0.99398
190,0.019682174548506737,0.99486
191,0.01949431002140045,0.99442
192,0.01977231167256832,0.99468
193,0.020513828843832016,0.99462
194,0.019934069365262985,0.9946
195,0.020655665546655655,0.99416
196,0.020527120679616928,0.99416
197,0.019850336015224457,0.99456
198,0.02150758169591427,0.99402
199,0.020322898402810097,0.99482
