,Loss,Accuracy
0,2.188157558441162,0.17172
1,1.9649457931518555,0.2537
2,1.8426882028579712,0.30472
3,1.7584865093231201,0.338
4,1.6571440696716309,0.37992
5,1.5429431200027466,0.4328
6,1.461031198501587,0.4636
7,1.3857718706130981,0.49332
8,1.3481228351593018,0.50968
9,1.3039262294769287,0.52486
10,1.2708991765975952,0.53732
11,1.2354720830917358,0.55084
12,1.2129391431808472,0.56194
13,1.1815518140792847,0.57352
14,1.1635488271713257,0.58104
15,1.1485720872879028,0.58314
16,1.129752278327942,0.59166
17,1.1080576181411743,0.59942
18,1.0921244621276855,0.607
19,1.6269758939743042,0.40316
20,1.371023178100586,0.49886
21,1.288722276687622,0.5323
22,1.2549314498901367,0.54208
23,1.2127926349639893,0.56114
24,1.177534818649292,0.57244
25,1.1538548469543457,0.58482
26,1.1273552179336548,0.59356
27,1.094356656074524,0.60674
28,1.068763017654419,0.6162
29,1.0370291471481323,0.63004
30,1.0140811204910278,0.64016
31,0.9873475432395935,0.65048
32,0.9481604099273682,0.66298
33,0.9300270676612854,0.67072
34,0.9075375199317932,0.67782
35,0.8828033804893494,0.68888
36,0.8684310913085938,0.6933
37,0.8399479389190674,0.70276
38,0.8220840692520142,0.70862
39,0.8164554834365845,0.71158
40,0.7914721965789795,0.72136
41,0.7870861887931824,0.72498
42,0.775274395942688,0.72828
43,0.7635887265205383,0.731
44,0.7568066716194153,0.73468
45,0.7433747053146362,0.7403
46,0.7263725996017456,0.74572
47,0.7235922813415527,0.74552
48,0.7122055888175964,0.75292
49,0.7064032554626465,0.75244
50,0.7020594477653503,0.75456
51,0.6901959180831909,0.75678
52,0.6819503903388977,0.76136
53,0.6815758943557739,0.7607
54,0.6695383191108704,0.7644
55,0.6739950776100159,0.7637
56,0.6656201481819153,0.76494
57,0.6587383151054382,0.76938
58,0.6710225343704224,0.7658
59,0.48353803157806396,0.8309
60,0.4278029799461365,0.8505
61,0.4046423137187958,0.8586
62,0.3936430811882019,0.86292
63,0.3877086639404297,0.8648
64,0.3778766095638275,0.86802
65,0.3741326332092285,0.86946
66,0.36342984437942505,0.87398
67,0.3615243136882782,0.8733
68,0.3552095890045166,0.87532
69,0.3510279655456543,0.87708
70,0.34920063614845276,0.8789
71,0.3486396372318268,0.87818
72,0.34391283988952637,0.88002
73,0.34344929456710815,0.87828
74,0.33366164565086365,0.88332
75,0.33786600828170776,0.88238
76,0.3323603570461273,0.8848
77,0.3262006640434265,0.8849
78,0.32146066427230835,0.88756
79,0.32459962368011475,0.88654
80,0.32469314336776733,0.88674
81,0.31635430455207825,0.88882
82,0.3191109001636505,0.88792
83,0.3101547360420227,0.89052
84,0.30716219544410706,0.8919
85,0.31864598393440247,0.88866
86,0.3145420253276825,0.89058
87,0.3094901442527771,0.8914
88,0.31298011541366577,0.89008
89,0.29664433002471924,0.89584
90,0.30588963627815247,0.89294
91,0.2975352704524994,0.8946
92,0.30468541383743286,0.89404
93,0.3017435073852539,0.8942
94,0.29340407252311707,0.89754
95,0.29759711027145386,0.8952
96,0.2985825538635254,0.89524
97,0.2952791452407837,0.89552
98,0.29075467586517334,0.89674
99,0.2870914041996002,0.89904
100,0.2947538495063782,0.8968
101,0.29256099462509155,0.89708
102,0.2872089445590973,0.8992
103,0.28571006655693054,0.89986
104,0.2810501158237457,0.89968
105,0.28833654522895813,0.89752
106,0.29001641273498535,0.89794
107,0.28132665157318115,0.90026
108,0.2847369611263275,0.89938
109,0.2806567847728729,0.90184
110,0.28304722905158997,0.90184
111,0.28001710772514343,0.90158
112,0.2786508798599243,0.90234
113,0.2751288414001465,0.90272
114,0.27668944001197815,0.90294
115,0.2731289267539978,0.90372
116,0.27240699529647827,0.90414
117,0.27042868733406067,0.90498
118,0.27284544706344604,0.90318
119,0.22025415301322937,0.92204
120,0.20799490809440613,0.92732
121,0.19973061978816986,0.93056
122,0.1914900541305542,0.93482
123,0.19032683968544006,0.93434
124,0.18785007297992706,0.93456
125,0.18347686529159546,0.9359
126,0.1885526180267334,0.93434
127,0.18669645488262177,0.93556
128,0.18296517431735992,0.93604
129,0.1802397072315216,0.93672
130,0.18383412063121796,0.93658
131,0.1800808161497116,0.9369
132,0.1806810349225998,0.93684
133,0.17919069528579712,0.93748
134,0.17677684128284454,0.93854
135,0.17894917726516724,0.93784
