,Loss,Accuracy
0,1.6732838153839111,0.38224
1,1.2844043970108032,0.53292
2,1.0729173421859741,0.61536
3,0.9276753067970276,0.66544
4,0.8380076885223389,0.70208
5,0.7686033248901367,0.73018
6,0.7101568579673767,0.7513
7,0.6685052514076233,0.76558
8,0.6359790563583374,0.77712
9,0.6087654829025269,0.78798
10,0.5807675123214722,0.79736
11,0.5636870861053467,0.80378
12,0.5470481514930725,0.80946
13,0.5218043923377991,0.8194
14,0.5041126608848572,0.82426
15,0.49429818987846375,0.82854
16,0.4745871126651764,0.83456
17,0.4597473740577698,0.83968
18,0.4480784237384796,0.84434
19,0.856318473815918,0.7013
20,0.65791916847229,0.77384
21,0.5873092412948608,0.79772
22,0.5573769807815552,0.80766
23,0.5153990387916565,0.82288
24,0.5028771162033081,0.82518
25,0.48136675357818604,0.83382
26,0.4652078449726105,0.83846
27,0.45846205949783325,0.84214
28,0.43976879119873047,0.84754
29,0.4328445494174957,0.84992
30,0.41590946912765503,0.8559
31,0.4148416221141815,0.8567
32,0.4016494154930115,0.86024
33,0.3987029194831848,0.86254
34,0.39655250310897827,0.8635
35,0.38258224725723267,0.86858
36,0.38431715965270996,0.86734
37,0.3772875666618347,0.86966
38,0.36953359842300415,0.87164
39,0.36413562297821045,0.87548
40,0.36276334524154663,0.87456
41,0.35149088501930237,0.87964
42,0.35389015078544617,0.87794
43,0.34530285000801086,0.88092
44,0.34420281648635864,0.8804
45,0.348599910736084,0.87966
46,0.33969244360923767,0.8814
47,0.3395329415798187,0.88118
48,0.3361051082611084,0.88194
49,0.3361440598964691,0.88362
50,0.328741192817688,0.88638
51,0.33268964290618896,0.88472
52,0.32934054732322693,0.88514
53,0.3248717188835144,0.8872
54,0.3250598609447479,0.88794
55,0.319286972284317,0.8883
56,0.32161611318588257,0.88772
57,0.3162328600883484,0.89096
58,0.31613725423812866,0.88948
59,0.22198662161827087,0.92388
60,0.1927122175693512,0.93396
61,0.18641026318073273,0.935
62,0.179843932390213,0.93744
63,0.17316682636737823,0.94038
64,0.16948485374450684,0.94124
65,0.16290007531642914,0.94256
66,0.16491861641407013,0.94278
67,0.15845060348510742,0.9451
68,0.15340611338615417,0.94618
69,0.15495017170906067,0.94626
70,0.14961540699005127,0.9473
71,0.15241356194019318,0.94682
72,0.14822232723236084,0.94752
73,0.1409105658531189,0.95172
74,0.14325286448001862,0.94874
75,0.14136254787445068,0.95014
76,0.13796544075012207,0.95164
77,0.13675053417682648,0.95304
78,0.1377028077840805,0.95186
79,0.13595172762870789,0.95274
80,0.1362685114145279,0.95284
81,0.12911328673362732,0.9551
82,0.13212764263153076,0.95348
83,0.1263856291770935,0.95614
84,0.12625756859779358,0.9554
85,0.1270710974931717,0.95498
86,0.12731605768203735,0.95398
87,0.12593188881874084,0.9553
88,0.12320270389318466,0.9563
89,0.1209241971373558,0.9573
90,0.11738214641809464,0.9593
91,0.11630331724882126,0.95952
92,0.11902662366628647,0.95778
93,0.11674777418375015,0.95862
94,0.11765577644109726,0.95944
95,0.11640100181102753,0.9584
96,0.11577621102333069,0.95926
97,0.11688525229692459,0.95906
98,0.11599542200565338,0.9583
99,0.11373575776815414,0.95928
100,0.11519579589366913,0.95904
101,0.10848500579595566,0.9619
102,0.11085043102502823,0.9618
103,0.11177958548069,0.96006
104,0.10733000934123993,0.9623
105,0.11036861687898636,0.96082
106,0.10921299457550049,0.96252
107,0.10879763215780258,0.96134
108,0.10571670532226562,0.96272
109,0.10792242735624313,0.96166
110,0.10413245111703873,0.96404
111,0.10544322431087494,0.96252
112,0.10443969070911407,0.96406
113,0.10687044262886047,0.96316
114,0.10451763868331909,0.9639
115,0.1017875000834465,0.9641
116,0.10519891232252121,0.96332
117,0.10121964663267136,0.96402
118,0.10188966244459152,0.96328
119,0.09074118733406067,0.9686
120,0.08397731930017471,0.97126
121,0.08151686936616898,0.9725
122,0.08137798309326172,0.97134
123,0.08107120543718338,0.97232
124,0.077412910759449,0.97382
125,0.07702510803937912,0.97372
126,0.07526541501283646,0.9742
127,0.07348772883415222,0.9752
128,0.07340589910745621,0.97486
129,0.07729049772024155,0.97392
130,0.07494139671325684,0.97434
131,0.07515311986207962,0.97446
132,0.07319296151399612,0.97498
133,0.07355383038520813,0.97442
134,0.07383875548839569,0.97418
135,0.07554041594266891,0.97406
136,0.07201994955539703,0.97516
137,0.07076019048690796,0.97578
138,0.07402129471302032,0.9746
139,0.07270816713571548,0.97584
140,0.07215873897075653,0.97488
141,0.07199268043041229,0.97528
142,0.07052786648273468,0.97588
143,0.07211129367351532,0.97508
144,0.06815950572490692,0.97668
145,0.07223669439554214,0.97516
146,0.06939894706010818,0.9769
147,0.07253748923540115,0.9755
148,0.06926997005939484,0.97586
149,0.06916683912277222,0.97566
150,0.07157590240240097,0.97578
151,0.0708763599395752,0.9762
152,0.06882604211568832,0.97692
153,0.07114549726247787,0.97598
154,0.0704679861664772,0.9758
155,0.06935390084981918,0.97636
156,0.06809144467115402,0.9772
157,0.06840392202138901,0.97662
158,0.06891056150197983,0.97618
159,0.06628033518791199,0.97802
160,0.06889582425355911,0.97636
161,0.06596910953521729,0.97762
162,0.06892181187868118,0.97614
163,0.06766195595264435,0.97702
164,0.06826016306877136,0.97632
165,0.0696195662021637,0.9765
166,0.0684208944439888,0.97594
167,0.0672006830573082,0.97674
168,0.06803958863019943,0.97632
169,0.0662795826792717,0.9773
170,0.06601200997829437,0.97724
171,0.06825832277536392,0.97706
172,0.06780622899532318,0.97704
173,0.06862048804759979,0.97594
174,0.0653032436966896,0.97778
175,0.06787099689245224,0.9775
176,0.0662037655711174,0.97728
177,0.06602083146572113,0.9775
178,0.06452897191047668,0.97762
179,0.06310989707708359,0.97846
180,0.0661296620965004,0.9772
181,0.06389908492565155,0.97852
182,0.0652572363615036,0.97792
183,0.06440140306949615,0.97814
184,0.0643201693892479,0.97856
185,0.0657007023692131,0.9769
186,0.06517566740512848,0.978
187,0.06472424417734146,0.97816
188,0.061867423355579376,0.9788
189,0.06210309639573097,0.9788
190,0.06418941915035248,0.97824
191,0.06254564225673676,0.97858
192,0.06164385378360748,0.97886
193,0.0623636357486248,0.97942
194,0.06374605745077133,0.97814
195,0.06290628761053085,0.97854
196,0.06575769186019897,0.97752
197,0.06384177505970001,0.97854
198,0.06309016048908234,0.9785
199,0.06552929431200027,0.97792
