,Loss,Accuracy
0,1.745270013809204,0.35184
1,1.4032816886901855,0.48826
2,1.2313328981399536,0.55818
3,1.1080152988433838,0.6035
4,1.0152870416641235,0.64022
5,0.9451252222061157,0.66496
6,0.8918383717536926,0.68426
7,0.8435908555984497,0.7042
8,0.814699649810791,0.714
9,0.7825798988342285,0.72534
10,0.7513757944107056,0.73732
11,0.7360724806785583,0.74356
12,0.709997832775116,0.75136
13,0.6851549744606018,0.76086
14,0.6758162379264832,0.76448
15,0.653798520565033,0.7723
16,0.6462981700897217,0.77544
17,0.6296542882919312,0.78116
18,0.6208595037460327,0.78398
19,1.0215154886245728,0.64512
20,0.8263145685195923,0.7115
21,0.7629408240318298,0.7363
22,0.7188160419464111,0.75086
23,0.6832679510116577,0.76358
24,0.6582170724868774,0.77114
25,0.6396746039390564,0.77836
26,0.6196091175079346,0.78542
27,0.608188271522522,0.79072
28,0.5942108035087585,0.79342
29,0.5781753659248352,0.79836
30,0.5660871863365173,0.80428
31,0.5625562071800232,0.80406
32,0.5500991344451904,0.80908
33,0.5481060147285461,0.8101
34,0.5356653928756714,0.8138
35,0.535538911819458,0.81236
36,0.5274385213851929,0.81668
37,0.5152702331542969,0.82226
38,0.5105176568031311,0.82454
39,0.5100118517875671,0.82334
40,0.5053439140319824,0.82386
41,0.49446502327919006,0.82778
42,0.49847689270973206,0.8268
43,0.4944155812263489,0.82928
44,0.4827694296836853,0.83356
45,0.48278382420539856,0.83332
46,0.48659488558769226,0.83324
47,0.48168009519577026,0.83246
48,0.4770112931728363,0.83312
49,0.47685545682907104,0.83418
50,0.46945345401763916,0.83892
51,0.4758228659629822,0.83618
52,0.4648723900318146,0.83934
53,0.46834835410118103,0.83852
54,0.46361663937568665,0.841
55,0.4648628830909729,0.8383
56,0.4607761800289154,0.84102
57,0.45833444595336914,0.84378
58,0.451387882232666,0.8448
59,0.355090469121933,0.8781
60,0.3275572955608368,0.8883
61,0.3143988251686096,0.8907
62,0.3058602511882782,0.89206
63,0.2987920343875885,0.89706
64,0.29315197467803955,0.89838
65,0.2925449311733246,0.89922
66,0.2901313602924347,0.89852
67,0.2885781526565552,0.89938
68,0.2861612141132355,0.90018
69,0.2861451804637909,0.90112
70,0.27711641788482666,0.9035
71,0.2779260277748108,0.90284
72,0.2750664949417114,0.90428
73,0.2734554708003998,0.90482
74,0.27002841234207153,0.90634
75,0.270775705575943,0.90492
76,0.2673884928226471,0.90732
77,0.26963526010513306,0.90592
78,0.26459699869155884,0.90792
79,0.2646080255508423,0.90708
80,0.2630946636199951,0.90922
81,0.2551027834415436,0.9109
82,0.25909674167633057,0.90896
83,0.2583481967449188,0.90912
84,0.25602537393569946,0.91086
85,0.256387323141098,0.91048
