,Loss,Accuracy
0,1.5734338760375977,0.41984
1,1.1571439504623413,0.58574
2,0.9602923393249512,0.65698
3,0.8478730916976929,0.69916
4,0.76326984167099,0.73106
5,0.6987969875335693,0.75342
6,0.6439061760902405,0.77468
7,0.6041582226753235,0.78906
8,0.5689449906349182,0.80078
9,0.5428650975227356,0.811
10,0.5074564814567566,0.82346
11,0.4892643690109253,0.82932
12,0.4735747277736664,0.83394
13,0.45440247654914856,0.8415
14,0.4405166804790497,0.84618
15,0.42294415831565857,0.85292
16,0.41198110580444336,0.8573
17,0.39751794934272766,0.86268
18,0.384913831949234,0.86644
19,0.7809172868728638,0.73082
20,0.5946868062019348,0.79642
21,0.5303581357002258,0.81774
22,0.4918830692768097,0.83138
23,0.46581488847732544,0.83844
24,0.4478507936000824,0.84376
25,0.4183904826641083,0.8545
26,0.40308868885040283,0.8587
27,0.3877544403076172,0.8651
28,0.3785048723220825,0.86834
29,0.37437400221824646,0.87
30,0.36129820346832275,0.87576
31,0.3508036434650421,0.8787
32,0.3449377715587616,0.88022
33,0.33784690499305725,0.88234
34,0.33586886525154114,0.88218
35,0.32606038451194763,0.88686
36,0.31931233406066895,0.88832
37,0.3162332773208618,0.8896
38,0.3072112798690796,0.89214
39,0.30508187413215637,0.89384
40,0.3035842180252075,0.89262
41,0.29977214336395264,0.8955
42,0.29392215609550476,0.89752
43,0.29516005516052246,0.8985
44,0.2917073369026184,0.89888
45,0.28839197754859924,0.90032
46,0.2785528302192688,0.90246
47,0.2807534337043762,0.9018
48,0.27706173062324524,0.90336
49,0.27282434701919556,0.90482
50,0.2733573019504547,0.90462
51,0.26920056343078613,0.90618
52,0.27197033166885376,0.9044
53,0.26946479082107544,0.9051
54,0.26225006580352783,0.90792
55,0.26198258996009827,0.90914
56,0.2542341947555542,0.91076
57,0.2601636052131653,0.90778
58,0.25544023513793945,0.9098
59,0.16909991204738617,0.94308
60,0.13891786336898804,0.95246
61,0.12870708107948303,0.95624
62,0.12132721394300461,0.95854
63,0.11440134793519974,0.96096
64,0.1096479669213295,0.96288
65,0.10769033432006836,0.96322
66,0.10298378765583038,0.96472
67,0.10104496777057648,0.96554
68,0.09332568943500519,0.96834
69,0.09396012127399445,0.96832
70,0.09097842872142792,0.96866
71,0.08788514137268066,0.96872
72,0.08602117747068405,0.97006
73,0.08428305387496948,0.97068
74,0.08417918533086777,0.97072
75,0.08091982454061508,0.97222
76,0.07685501873493195,0.97384
77,0.07796365767717361,0.973
78,0.07337767630815506,0.97474
79,0.07524333894252777,0.97412
80,0.07345594465732574,0.97356
81,0.0683816596865654,0.9763
82,0.06980399042367935,0.9755
83,0.0674196258187294,0.97672
84,0.06446080654859543,0.9774
85,0.06448446214199066,0.97834
86,0.06592029333114624,0.97716
87,0.06328052282333374,0.97822
88,0.06144292280077934,0.9788
89,0.06060803681612015,0.97832
90,0.06128047779202461,0.9787
91,0.05878382548689842,0.97986
92,0.05833279713988304,0.97982
93,0.0556718148291111,0.98082
94,0.05676422268152237,0.9809
95,0.05572860315442085,0.982
96,0.05453227832913399,0.981
97,0.05421295017004013,0.98112
98,0.05441536754369736,0.98166
99,0.051763616502285004,0.9823
100,0.054426856338977814,0.98068
101,0.053084779530763626,0.98156
102,0.05168517678976059,0.98212
103,0.05202294513583183,0.98238
104,0.04949900507926941,0.98338
105,0.04733132943511009,0.98386
106,0.048707421869039536,0.98286
107,0.047738637775182724,0.98372
108,0.04822874441742897,0.9833
109,0.0488666370511055,0.983
110,0.048369936645030975,0.98464
111,0.044451285153627396,0.98474
112,0.04694337770342827,0.98424
113,0.045669447630643845,0.98474
114,0.04375670105218887,0.98504
115,0.04579925164580345,0.98436
116,0.040680862963199615,0.98648
117,0.04404911398887634,0.98492
118,0.04300259053707123,0.98532
119,0.034706782549619675,0.98922
120,0.029697537422180176,0.9912
121,0.029242033138871193,0.99068
122,0.028571099042892456,0.99132
123,0.028309360146522522,0.99168
124,0.027920812368392944,0.99152
125,0.02740446850657463,0.99264
126,0.025972045958042145,0.9921
127,0.02677665464580059,0.99172
128,0.026841526851058006,0.99186
129,0.025334635749459267,0.99246
130,0.025901013985276222,0.9925
131,0.024658285081386566,0.9927
132,0.023871617391705513,0.9932
133,0.024398284032940865,0.99278
134,0.022824829444289207,0.99334
135,0.023433031514286995,0.99324
136,0.022940441966056824,0.99348
137,0.023210907354950905,0.99308
138,0.023090483620762825,0.9934
139,0.0240077693015337,0.99288
140,0.023962941020727158,0.99284
141,0.021753715351223946,0.9941
142,0.021559245884418488,0.994
143,0.02222786471247673,0.99352
144,0.021514341235160828,0.99436
145,0.022184111177921295,0.99378
146,0.02281019277870655,0.99346
147,0.021872490644454956,0.99322
148,0.02251453511416912,0.99342
149,0.0217435285449028,0.99364
150,0.021968306973576546,0.99364
151,0.022676095366477966,0.99322
152,0.021380167454481125,0.99404
153,0.021497271955013275,0.9935
154,0.021158777177333832,0.9942
155,0.020713182166218758,0.99414
156,0.02131073549389839,0.99414
157,0.021790608763694763,0.99396
158,0.02071666158735752,0.9943
159,0.020199639722704887,0.99432
160,0.020606650039553642,0.99432
161,0.020978551357984543,0.99402
162,0.02000671811401844,0.99446
163,0.020106017589569092,0.99468
164,0.020771978422999382,0.99404
165,0.02049274556338787,0.99436
166,0.020567595958709717,0.99422
167,0.0209348201751709,0.99394
168,0.02030523121356964,0.9945
169,0.019787225872278214,0.99448
170,0.01883910968899727,0.99474
171,0.019177254289388657,0.99516
172,0.02068340592086315,0.99388
173,0.020844461396336555,0.99416
174,0.019146153703331947,0.99468
175,0.019047917798161507,0.99466
176,0.018434694036841393,0.99522
177,0.019096000120043755,0.99482
178,0.019750336185097694,0.99494
179,0.019109101966023445,0.9949
180,0.01947835460305214,0.99438
181,0.019500190392136574,0.99388
182,0.019556643441319466,0.99456
183,0.01898554340004921,0.99458
184,0.01928815431892872,0.99424
185,0.020119402557611465,0.99412
186,0.019607435911893845,0.99456
187,0.017453771084547043,0.99536
188,0.017708295956254005,0.99518
189,0.018551675602793694,0.99488
190,0.018329452723264694,0.9952
191,0.01793382503092289,0.9952
192,0.017567381262779236,0.99546
193,0.01856054551899433,0.9948
194,0.018822751939296722,0.99488
195,0.018567800521850586,0.99508
196,0.01855246163904667,0.99494
197,0.01841321587562561,0.995
198,0.018719570711255074,0.995
199,0.01805574633181095,0.99544
